Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO39,OUT017,3160.406472
FDO39,OUT019,431.4717576
FDO40,OUT045,2244.84338
FDO40,OUT013,2470.725668
FDO40,OUT035,2549.690001
FDO44,OUT017,1776.187454
FDO44,OUT018,1537.87315
FDO44,OUT046,1692.25019
FDO44,OUT049,1870.403865
FDO45,OUT010,197.7305806
FDO45,OUT013,1385.599694
FDO45,OUT035,1476.773074
FDO46,OUT010,462.0113115
FDO46,OUT046,2930.681198
FDO46,OUT045,3017.738345
FDO48,OUT010,550.6895082
FDO48,OUT027,5669.654228
FDO48,OUT049,3766.82301
FDO48,OUT035,3765.992396
FDO48,OUT017,3784.36736
FDO49,OUT018,637.1603005
FDO49,OUT013,730.1762817
FDO49,OUT035,1519.770967
FDO49,OUT017,873.5323322
FDO49,OUT045,849.6953863
FDO50,OUT045,1359.815689
FDO50,OUT035,1514.905881
FDO50,OUT019,312.6027508
FDO51,OUT049,706.459743
FDO51,OUT010,87.13956055
FDO51,OUT035,662.3697486
FDO51,OUT045,725.334386
FDO51,OUT046,672.099531
FDO51,OUT017,697.4855821
FDO56,OUT049,1943.597735
FDO56,OUT027,3454.447745
FDO56,OUT046,1786.559406
FDO56,OUT017,1952.860694
FDO56,OUT013,1908.68832
FDO57,OUT027,4174.528969
FDO57,OUT013,2668.955936
FDO57,OUT017,2614.703679
FDO58,OUT017,2748.262214
FDO58,OUT045,2523.6719
FDO58,OUT019,386.4257136
FDO60,OUT049,702.9771037
FDO60,OUT045,645.8046081
FDP01,OUT046,2368.333018
FDP01,OUT013,2517.690611
FDP01,OUT027,4703.08794
FDP01,OUT049,2593.152939
FDP01,OUT045,2466.42886
FDP01,OUT018,2164.577949
FDP03,OUT027,3244.455255
FDP03,OUT019,299.589032
FDP03,OUT018,1711.764053
FDP04,OUT013,988.5953349
FDP04,OUT017,1127.630596
FDP04,OUT019,158.1902885
FDP04,OUT035,1011.68766
FDP07,OUT010,481.6011048
FDP07,OUT049,3346.798833
FDP07,OUT017,3246.255298
FDP07,OUT027,5402.810588
FDP08,OUT018,2771.351546
FDP08,OUT010,476.4895013
FDP08,OUT027,5297.645242
FDP09,OUT045,3244.933326
FDP09,OUT010,526.8515016
FDP09,OUT017,3599.887602
FDP09,OUT013,3552.36498
FDP09,OUT046,3252.340253
FDP10,OUT018,1440.674614
FDP10,OUT010,248.4419988
FDP10,OUT019,251.599057
FDP11,OUT018,3125.507601
FDP11,OUT049,3713.036345
FDP12,OUT027,1022.741325
FDP12,OUT018,450.1735854
FDP12,OUT013,521.7097553
FDP13,OUT045,679.2111113
FDP13,OUT010,77.60165008
FDP13,OUT046,868.0496147
FDP13,OUT035,629.9982137
FDP13,OUT017,782.6036547
FDP15,OUT049,4332.148536
FDP15,OUT018,3640.881945
FDP15,OUT019,604.0881463
FDP15,OUT045,3955.379939
FDP15,OUT035,4394.718073
FDP15,OUT017,4314.968534
FDP15,OUT013,4325.811692
FDP15,OUT046,3949.824136
FDP16,OUT027,6299.519678
FDP16,OUT045,3766.217232
FDP16,OUT035,4216.584286
FDP16,OUT013,4137.318604
FDP19,OUT018,1809.922812
FDP19,OUT017,1965.263704
FDP19,OUT027,3709.186748
FDP20,OUT017,2148.582011
FDP20,OUT027,3664.647081
FDP20,OUT035,2090.365858
FDP20,OUT049,2124.454323
FDP21,OUT049,3155.583715
FDP21,OUT013,3144.446305
FDP21,OUT035,3189.893049
FDP21,OUT045,3006.842593
FDP21,OUT010,465.3961345
FDP21,OUT046,2918.42927
FDP22,OUT046,798.530239
FDP22,OUT013,738.192504
FDP23,OUT010,538.3765636
FDP23,OUT019,513.7639603
FDP23,OUT017,3681.384034
FDP23,OUT049,3680.375858
FDP23,OUT046,3800.027893
FDP24,OUT018,1674.359121
FDP24,OUT035,2013.460877
FDP25,OUT013,3657.209183
FDP26,OUT045,1573.842502
FDP26,OUT035,1719.055735
FDP26,OUT049,1494.219098
FDP26,OUT027,2718.825557
FDP27,OUT046,2927.094446
FDP27,OUT049,3168.74761
FDP27,OUT017,3122.227386
FDP28,OUT027,6656.034042
FDP31,OUT045,1103.6598
FDP31,OUT013,983.4324609
FDP31,OUT049,1069.259309
FDP32,OUT013,2099.490934
FDP32,OUT010,299.7496665
FDP32,OUT018,1777.856022
FDP32,OUT027,3635.996396
FDP32,OUT045,1916.859453
FDP33,OUT010,636.9285493
FDP33,OUT045,3902.99005
FDP33,OUT035,4339.714958
FDP33,OUT049,4320.703614
FDP34,OUT027,4050.882894
FDP34,OUT017,2501.907119
FDP34,OUT045,2385.302076
FDP34,OUT013,2605.36998
FDP36,OUT046,1119.081268
FDP36,OUT049,792.2296198
FDP36,OUT035,834.1932413
FDP36,OUT045,860.5911383
FDP36,OUT027,1412.094599
FDP37,OUT035,2808.909316
FDP37,OUT049,2170.8219
FDP37,OUT027,4064.780364
FDP37,OUT010,302.1752828
FDP37,OUT046,1949.182309
FDP38,OUT018,663.4278085
FDP38,OUT046,1035.790761
FDP38,OUT035,815.0816653
FDP38,OUT045,701.7184943
FDP38,OUT019,221.8997808
FDP39,OUT046,810.2583971
FDP39,OUT013,742.7668104
FDP39,OUT035,822.5803528
FDP40,OUT018,1531.037761
FDP40,OUT045,1820.251618
FDP40,OUT027,2931.616642
FDP40,OUT017,1904.104735
FDP44,OUT018,1424.19905
FDP44,OUT017,1696.221162
FDP44,OUT027,3046.548065
FDP45,OUT013,4209.464606
FDP45,OUT018,3578.706754
FDP45,OUT035,4313.744063
FDP45,OUT019,590.485811
FDP46,OUT049,1450.290302
FDP46,OUT027,2401.864398
FDP46,OUT045,1334.951583
FDP46,OUT017,1428.324594
FDP46,OUT018,1225.000862
FDP48,OUT010,451.6167805
FDP48,OUT013,3018.950606
FDP48,OUT019,437.8177811
FDP48,OUT035,3085.783607
FDP49,OUT017,869.5002834
FDP49,OUT035,1602.482393
FDP51,OUT045,1955.016505
FDP51,OUT027,3132.641293
FDP51,OUT013,1928.162681
FDP51,OUT035,1956.765518
FDP51,OUT017,1945.099735
FDP51,OUT049,2000.86704
FDP52,OUT045,3679.480947
FDP52,OUT013,3860.602326
FDP52,OUT049,3855.442944
FDP52,OUT019,542.507905
FDP56,OUT046,741.9048908
FDP56,OUT035,760.6727459
FDP56,OUT019,124.4255998
FDP56,OUT013,760.6097029
FDP57,OUT049,1734.195882
FDP57,OUT027,2675.084129
FDP57,OUT013,1690.439868
FDP57,OUT010,246.4548473
FDP58,OUT017,3546.857785
FDP58,OUT035,3757.350489
FDP58,OUT013,3649.736784
FDP58,OUT027,5591.411736
FDP58,OUT046,3358.901397
FDP59,OUT017,1693.801109
FDP59,OUT035,1712.700268
FDP59,OUT013,1701.898007
FDP59,OUT049,1743.921832
FDP59,OUT019,250.6766995
FDP60,OUT018,1372.662199
FDQ01,OUT013,4294.290625
FDQ01,OUT027,6492.036525
FDQ01,OUT046,4153.915626
FDQ03,OUT027,6068.247865
FDQ03,OUT018,3375.16859
FDQ03,OUT017,3967.097771
FDQ03,OUT010,585.785436
FDQ03,OUT046,3637.27439
FDQ04,OUT027,1105.904602
FDQ04,OUT035,611.4356611
FDQ04,OUT013,621.3910846
FDQ04,OUT017,624.9882383
FDQ04,OUT018,534.6995076
FDQ04,OUT045,559.7437327
FDQ04,OUT046,624.1393588
FDQ07,OUT019,517.5448367
FDQ07,OUT017,3703.392888
FDQ07,OUT013,3675.506409
FDQ07,OUT035,3734.718908
FDQ08,OUT013,908.3436215
FDQ08,OUT018,801.373086
FDQ08,OUT049,989.1001595
FDQ09,OUT046,1754.437914
FDQ09,OUT019,273.0012777
FDQ09,OUT017,1896.48751
FDQ10,OUT046,2634.414264
FDQ10,OUT017,2916.935719
FDQ11,OUT010,640.6560206
FDQ11,OUT013,4297.687797
FDQ11,OUT049,4326.403728
FDQ11,OUT045,4073.250312
FDQ11,OUT017,4336.346999
FDQ12,OUT010,569.3200947
FDQ12,OUT013,3851.997536
FDQ12,OUT017,3879.533054
FDQ12,OUT018,3255.158183
FDQ12,OUT049,3886.384458
FDQ13,OUT046,1559.407534
FDQ13,OUT017,1705.958816
FDQ13,OUT018,1172.579672
FDQ14,OUT045,2280.111373
FDQ14,OUT027,3910.483924
FDQ14,OUT013,2477.020932
FDQ14,OUT046,2316.825913
FDQ14,OUT017,2511.18758
FDQ15,OUT045,1327.96909
FDQ15,OUT018,1097.232785
FDQ15,OUT017,1155.885456
FDQ16,OUT027,2823.925226
FDQ16,OUT018,1519.900337
FDQ16,OUT046,1671.856856
FDQ16,OUT019,263.7354614
FDQ19,OUT035,4117.047723
FDQ19,OUT046,3726.505181
FDQ19,OUT017,4162.659445
FDQ19,OUT018,3442.681923
FDQ19,OUT049,4090.086196
FDQ19,OUT019,576.2786282
FDQ20,OUT010,81.1577972
FDQ20,OUT018,520.6055302
FDQ20,OUT046,626.1946198
FDQ20,OUT049,603.3660563
FDQ21,OUT027,3212.545939
FDQ21,OUT019,294.3361901
FDQ21,OUT035,2056.896277
FDQ22,OUT018,498.2547995
FDQ22,OUT035,581.944762
FDQ22,OUT017,629.0072169
FDQ22,OUT013,559.4813415
FDQ22,OUT046,585.8919026
FDQ23,OUT046,2031.410015
FDQ23,OUT045,1567.656828
FDQ23,OUT049,1674.619716
FDQ23,OUT018,1399.390848
FDQ24,OUT049,4248.596135
FDQ24,OUT046,4203.069199
FDQ24,OUT027,6440.782565
FDQ24,OUT035,4301.582151
FDQ25,OUT013,2814.968896
FDQ25,OUT017,3216.575969
FDQ25,OUT045,2772.661752
FDQ25,OUT046,2930.879165
FDQ26,OUT013,880.8530384
FDQ26,OUT010,123.7086675
FDQ27,OUT045,1718.214457
FDQ27,OUT027,2748.340159
FDQ27,OUT017,1703.220569
FDQ27,OUT035,1749.7802
FDQ27,OUT013,1688.71891
FDQ28,OUT045,2516.197542
FDQ28,OUT018,2192.266821
FDQ28,OUT035,2588.371831
FDQ28,OUT019,369.0485363
FDQ28,OUT010,373.9496734
FDQ28,OUT049,2569.042623
FDQ31,OUT046,1337.906054
FDQ31,OUT019,217.5349619
FDQ31,OUT045,1420.707505
FDQ31,OUT017,1418.11862
FDQ32,OUT013,2043.9212
FDQ32,OUT017,2052.088988
FDQ32,OUT045,1983.445078
FDQ33,OUT010,364.3294857
FDQ33,OUT013,2440.292246
FDQ33,OUT045,2296.700934
FDQ33,OUT018,2132.511159
FDQ33,OUT046,2333.148544
FDQ34,OUT049,1737.001246
FDQ34,OUT027,2739.832356
FDQ36,OUT013,488.9668084
FDQ36,OUT027,1088.353467
FDQ37,OUT017,3220.555965
FDQ37,OUT019,462.5427168
FDQ37,OUT049,3273.515576
FDQ37,OUT045,2932.966154
FDQ37,OUT018,2750.921262
FDQ39,OUT017,3193.03211
FDQ40,OUT045,2821.365764
FDQ44,OUT045,1848.493279
FDQ44,OUT049,1995.077539
FDQ44,OUT027,3512.415999
FDQ45,OUT018,2612.476902
FDQ45,OUT017,3129.682866
FDQ45,OUT045,2959.735588
FDQ45,OUT049,3125.907365
FDQ46,OUT049,1867.509114
FDQ46,OUT027,2911.408082
FDQ47,OUT046,998.4836581
FDQ47,OUT019,88.49265165
FDQ47,OUT049,556.4999764
FDQ47,OUT013,464.9181413
FDQ47,OUT027,1022.741325
FDQ48,OUT049,1637.479585
FDQ48,OUT045,1629.080979
FDQ49,OUT018,2205.362633
FDQ49,OUT010,384.6181147
FDQ49,OUT049,2629.161985
FDQ49,OUT035,3294.753376
FDQ49,OUT045,2530.165896
FDQ51,OUT049,729.8480896
FDQ51,OUT018,623.6033477
FDQ51,OUT045,786.9825509
FDQ51,OUT046,760.3226015
FDQ52,OUT045,3820.123187
FDQ52,OUT010,618.119869
FDQ52,OUT046,3822.869658
FDQ55,OUT017,1949.8696
FDQ55,OUT013,1891.523485
FDQ55,OUT049,1940.204483
FDQ55,OUT046,1786.599225
FDQ56,OUT045,1272.811553
FDQ56,OUT017,1291.224955
FDQ57,OUT045,2231.407361
FDQ57,OUT046,2256.653631
FDQ57,OUT017,2542.331733
FDQ57,OUT018,2037.732153
FDQ57,OUT013,2369.822458
FDQ58,OUT017,2659.476791
FDQ58,OUT013,2482.682884
FDQ58,OUT027,3994.576794
FDQ59,OUT017,1373.245002
FDQ59,OUT049,1412.606976
FDQ59,OUT018,1156.527306
FDQ60,OUT045,1930.071459
FDQ60,OUT046,2206.577712
FDQ60,OUT035,2019.267321
FDQ60,OUT027,3094.684565
FDQ60,OUT017,1953.516883
FDQ60,OUT013,1979.746676
FDQ60,OUT049,2009.417211
FDQ60,OUT018,1680.695428
FDR01,OUT046,3315.773483
FDR01,OUT049,3396.016468
FDR02,OUT019,263.2652308
FDR02,OUT027,2861.750598
FDR02,OUT035,1843.419973
FDR03,OUT027,5281.963109
FDR03,OUT018,2923.851942
FDR03,OUT045,3282.517571
FDR03,OUT013,3423.427365
FDR03,OUT046,3162.10174
FDR03,OUT049,3518.472667
FDR04,OUT035,1593.548278
FDR07,OUT017,1567.368231
FDR07,OUT035,1612.705027
FDR07,OUT046,1479.167721
FDR07,OUT013,1554.663166
FDR07,OUT049,1607.170654
FDR07,OUT045,1452.102708
FDR08,OUT013,1821.053697
FDR08,OUT027,3217.194198
FDR09,OUT019,612.3582623
FDR09,OUT046,3993.673786
FDR09,OUT017,4303.558746
FDR10,OUT027,4182.041501
FDR10,OUT046,2467.680839
FDR10,OUT045,2494.138186
FDR10,OUT018,2307.400227
FDR11,OUT046,2906.268123
FDR11,OUT010,385.6460594
FDR11,OUT027,4134.111849
FDR11,OUT018,2268.036907
FDR11,OUT017,2519.142004
FDR12,OUT049,2911.303899
FDR12,OUT035,2887.395024
FDR12,OUT010,416.4182664
FDR12,OUT046,2996.31555
FDR13,OUT017,2242.381111
FDR13,OUT045,1868.423294
FDR13,OUT027,3042.632366
FDR13,OUT035,1927.868815
FDR13,OUT046,2059.567991
FDR13,OUT019,371.7153262
FDR13,OUT010,273.1433955
FDR14,OUT010,118.1721386
FDR14,OUT035,898.981484
FDR14,OUT049,653.627549
FDR14,OUT045,751.9790417
FDR14,OUT018,690.1185152
FDR15,OUT018,2193.227044
FDR15,OUT013,2520.499215
FDR15,OUT010,380.8906435
FDR16,OUT013,3535.699223
FDR16,OUT027,5525.067033
FDR16,OUT010,532.4015699
FDR16,OUT019,505.1884034
FDR16,OUT045,3396.515155
FDR16,OUT017,3540.527186
FDR16,OUT046,3266.607623
FDR19,OUT035,2432.779278
FDR19,OUT010,348.2890698
FDR19,OUT018,2068.876661
FDR19,OUT019,351.048408
FDR20,OUT013,690.1399148
FDR20,OUT046,670.0044513
FDR20,OUT027,1632.989606
FDR21,OUT018,2479.332741
FDR21,OUT045,2708.656864
FDR21,OUT019,422.3646963
FDR22,OUT013,1789.487885
FDR22,OUT035,1893.21084
FDR23,OUT046,3117.295331
FDR23,OUT035,2970.10645
FDR24,OUT049,1469.199005
FDR24,OUT018,1252.727676
FDR24,OUT046,1762.034883
FDR24,OUT019,219.3857113
FDR25,OUT035,4558.997706
FDR25,OUT013,4436.906415
FDR25,OUT049,4520.468904
FDR26,OUT027,4615.20188
FDR26,OUT035,3007.735406
FDR26,OUT049,2727.963837
FDR27,OUT046,2036.397659
FDR27,OUT019,312.0188083
FDR27,OUT035,2260.497108
FDR28,OUT010,396.7461959
FDR28,OUT027,4234.225055
FDR28,OUT013,2694.136993
FDR28,OUT045,2601.112807
FDR31,OUT010,348.8098118
FDR31,OUT035,2451.890854
FDR31,OUT045,2378.360053
FDR31,OUT018,2030.934705
FDR31,OUT017,2459.262583
FDR32,OUT018,3264.912184
FDR32,OUT035,3905.399181
FDR32,OUT017,3819.03283
FDR33,OUT027,2908.94769
FDR33,OUT010,254.6773635
FDR33,OUT018,1512.104724
FDR33,OUT013,1751.671554
FDR34,OUT013,3794.073531
FDR34,OUT035,3937.815888
FDR34,OUT027,5876.529257
FDR34,OUT019,541.6588905
FDR35,OUT017,3393.04996
FDR36,OUT046,988.0560869
FDR36,OUT027,1203.557416
FDR36,OUT018,560.4679329
FDR36,OUT049,679.5440637
FDR37,OUT019,435.5761786
FDR37,OUT018,2594.504089
FDR37,OUT017,3022.184424
FDR39,OUT027,4663.864092
FDR39,OUT045,2805.040687
FDR39,OUT013,3055.679292
FDR39,OUT018,2606.178537
FDR39,OUT035,3067.266228
FDR40,OUT045,1356.519073
FDR40,OUT046,1271.687446
FDR40,OUT018,1087.516725
FDR40,OUT035,1302.617969
FDR40,OUT019,194.9662166
FDR40,OUT017,1419.265916
FDR43,OUT017,377.6473607
FDR44,OUT013,2146.455877
FDR45,OUT013,4027.900095
FDR45,OUT010,596.1935064
FDR45,OUT046,3677.053337
FDR45,OUT018,3423.287746
FDR45,OUT035,4066.158808
FDR46,OUT049,2450.61226
FDR46,OUT035,2463.45857
FDR47,OUT013,3225.197097
FDR47,OUT045,2969.258348
FDR47,OUT046,3436.494811
FDR47,OUT035,3283.577994
FDR47,OUT019,460.0629818
FDR48,OUT046,2710.324921
FDR48,OUT019,362.1710084
FDR49,OUT045,663.3778995
FDR49,OUT027,1274.090342
FDR49,OUT017,868.7076158
FDR49,OUT049,796.3001479
FDR51,OUT035,2534.602281
FDR51,OUT046,2294.861269
FDR51,OUT013,2462.6647
FDR52,OUT046,2947.48778
FDR52,OUT049,3219.141022
FDR55,OUT049,3169.335499
FDR56,OUT046,3010.159455
FDR56,OUT010,482.8139129
FDR56,OUT045,3129.647058
FDR56,OUT013,3295.71163
FDR56,OUT035,3346.079798
FDR57,OUT017,2667.079707
FDR57,OUT045,2501.615912
FDR57,OUT027,4024.758278
FDR57,OUT018,2209.241468
FDR57,OUT049,2668.110475
FDR57,OUT013,2596.176622
FDR58,OUT017,1521.485861
FDR58,OUT010,211.1672864
FDR59,OUT018,3749.255846
FDR60,OUT049,1255.183428
FDR60,OUT045,1164.507778
FDS01,OUT035,3026.252785
FDS01,OUT013,2973.751365
FDS01,OUT010,439.8313475
FDS02,OUT045,3087.661056
FDS02,OUT018,2792.242971
FDS02,OUT013,3259.616257
FDS02,OUT035,3314.851482
FDS03,OUT013,996.6115573
FDS03,OUT017,1024.203967
FDS03,OUT045,936.4721407
FDS03,OUT049,1078.985258
FDS04,OUT049,2368.235635
FDS04,OUT027,3609.346067
FDS07,OUT027,3362.776664
FDS07,OUT049,1889.81107
FDS07,OUT045,1737.608768
FDS07,OUT035,1926.176572
FDS08,OUT049,2948.44403
FDS08,OUT017,2983.880123
FDS08,OUT010,436.3642473
FDS08,OUT045,2679.08268
FDS08,OUT019,422.1325983
FDS08,OUT013,2928.462635
FDS08,OUT018,2466.198987
FDS09,OUT035,816.8190813
FDS09,OUT013,725.0134077
FDS09,OUT049,823.1711338
FDS09,OUT018,675.1022565
FDS09,OUT046,776.0816439
FDS10,OUT035,3067.3114
FDS10,OUT013,2964.513263
FDS10,OUT045,2772.3939
FDS10,OUT049,3011.956644
FDS10,OUT018,2534.710485
FDS11,OUT045,3541.070653
FDS11,OUT018,3196.899769
FDS11,OUT013,3766.08387
FDS12,OUT027,3325.223817
FDS12,OUT046,2326.438324
FDS12,OUT049,2100.976589
FDS12,OUT045,1902.358764
FDS13,OUT035,4506.875226
FDS13,OUT049,4513.593012
FDS13,OUT027,6746.841206
FDS14,OUT018,2210.700774
FDS14,OUT049,2386.335143
FDS14,OUT027,4055.071118
FDS14,OUT046,2395.296448
FDS14,OUT019,376.6223582
FDS15,OUT035,1766.469818
FDS15,OUT027,2861.018038
FDS15,OUT019,254.8423944
FDS15,OUT018,1497.549606
FDS16,OUT046,2244.401703
FDS19,OUT027,2409.170083
FDS19,OUT018,1037.015982
FDS20,OUT046,2810.336635
FDS20,OUT018,2579.911029
FDS20,OUT027,5107.720142
FDS20,OUT035,3096.8023
FDS21,OUT017,1039.773147
FDS21,OUT027,1698.010358
FDS21,OUT046,944.8305113
FDS21,OUT035,1011.732833
FDS21,OUT045,1066.343406
FDS22,OUT049,710.4408844
FDS22,OUT027,1178.231038
FDS22,OUT035,659.4439401
FDS22,OUT017,775.2726823
FDS23,OUT013,2110.360504
FDS23,OUT018,1819.17773
FDS23,OUT027,3339.450644
FDS24,OUT027,2312.65371
FDS24,OUT017,1474.476658
FDS24,OUT019,210.0284484
FDS25,OUT035,1849.226417
FDS25,OUT019,360.0491523
FDS25,OUT049,1810.23981
FDS25,OUT013,1816.47939
FDS25,OUT010,256.4109136
FDS26,OUT018,3730.284868
FDS26,OUT035,4492.472047
FDS26,OUT045,3988.47812
FDS26,OUT046,3991.578707
FDS27,OUT027,5039.788778
FDS27,OUT018,2775.19244
FDS28,OUT046,864.2648957
FDS28,OUT019,137.3989496
FDS31,OUT017,3058.40303
FDS31,OUT035,3096.847472
FDS32,OUT013,2294.234541
FDS32,OUT019,336.3649601
FDS32,OUT018,1964.880678
FDS33,OUT010,198.1622757
FDS33,OUT035,1464.016966
FDS34,OUT018,1567.482469
FDS34,OUT046,1778.457818
FDS34,OUT013,1853.118586
FDS35,OUT049,1061.795528
FDS35,OUT035,1040.629536
FDS36,OUT027,2853.37415
FDS36,OUT018,1545.668762
FDS37,OUT046,2050.379045
FDS37,OUT018,1592.252729
FDS37,OUT027,3062.840926
FDS39,OUT035,2381.890364
FDS39,OUT018,1988.191633
FDS39,OUT045,2158.331109
FDS39,OUT046,2197.00512
FDS39,OUT049,2381.942726
FDS39,OUT010,339.6213193
FDS40,OUT035,553.048059
FDS40,OUT046,577.2665453
FDS40,OUT018,481.2801521
FDS43,OUT018,2660.096975
FDS43,OUT013,3117.54429
FDS43,OUT046,2863.859183
FDS44,OUT035,4078.869744
FDS44,OUT013,4004.350505
FDS44,OUT045,3828.173718
FDS45,OUT049,1747.315084
FDS45,OUT027,2810.562316
FDS45,OUT046,1608.621592
FDS46,OUT027,3091.360257
FDS46,OUT045,1906.231553
FDS46,OUT035,2013.506049
FDS46,OUT013,1965.435189
FDS47,OUT018,1220.660886
FDS47,OUT019,212.4288059
FDS47,OUT010,199.2928066
FDS48,OUT045,2285.805182
FDS48,OUT017,2573.992292
FDS48,OUT018,2123.755323
FDS48,OUT049,2507.248982
FDS49,OUT027,2131.105059
FDS49,OUT046,1451.79885
FDS49,OUT049,1309.014787
FDS49,OUT019,284.9459531
FDS50,OUT013,3678.359757
FDS50,OUT035,3789.722023
FDS50,OUT027,5688.998872
FDS50,OUT018,3185.263263
FDS51,OUT017,1044.314594
FDS51,OUT018,844.6531834
FDS51,OUT045,885.679258
FDS51,OUT035,976.9845127
FDS51,OUT013,959.3837939
FDS52,OUT049,1665.481656
FDS52,OUT013,1631.972041
FDS55,OUT046,2255.082321
FDS55,OUT010,362.7740293
FDS56,OUT018,3773.564965
FDS56,OUT027,7040.06265
FDS56,OUT045,4176.392613
FDS57,OUT045,2145.346486
FDS57,OUT018,2009.58214
FDS58,OUT019,378.5464506
FDS58,OUT018,2268.036907
FDS58,OUT017,2731.250142
FDS58,OUT027,4116.429359
FDS59,OUT049,1815.984618
FDS59,OUT017,1865.334473
FDS59,OUT046,2094.565641
FDS60,OUT027,4616.798356
FDS60,OUT017,3051.716305
FDS60,OUT049,3055.518858
FDS60,OUT010,440.8660619
FDT01,OUT010,527.6326146
FDT01,OUT035,3646.885579
FDT01,OUT013,3538.597316
FDT01,OUT018,3025.889536
FDT01,OUT027,5418.173855
FDT02,OUT049,321.1369154
FDT02,OUT013,454.5923933
FDT02,OUT027,989.9024152
FDT02,OUT045,519.3952065
FDT03,OUT049,3132.783257
FDT03,OUT019,436.3458156
FDT03,OUT013,3018.362039
FDT04,OUT013,542.2717615
FDT04,OUT046,639.4940876
FDT04,OUT049,592.5090228
FDT04,OUT019,96.37191456
FDT04,OUT027,1065.55316
FDT08,OUT010,365.4600166
FDT08,OUT018,2102.364815
FDT08,OUT046,2287.727584
FDT09,OUT018,1859.002191
FDT09,OUT046,2020.075027
FDT09,OUT010,315.2693404
FDT09,OUT013,2169.372154
FDT10,OUT049,985.7069068
FDT10,OUT035,981.0987138
FDT10,OUT027,1597.897151
FDT11,OUT019,444.9213725
FDT11,OUT013,3124.971945
FDT11,OUT045,3018.803016
FDT11,OUT049,3134.412843
FDT12,OUT035,3820.905166
FDT12,OUT019,537.1817201
FDT12,OUT049,3788.492383
FDT13,OUT045,2856.284965
FDT13,OUT018,2657.140422
FDT13,OUT013,3102.010923
FDT13,OUT027,4863.226589
FDT13,OUT049,3202.583874
FDT14,OUT045,1953.951834
FDT14,OUT049,1764.328201
FDT14,OUT019,287.5320051
FDT14,OUT017,1891.26145
FDT14,OUT010,289.5332292
FDT15,OUT013,3036.160186
FDT15,OUT027,4731.204067
FDT15,OUT017,3123.335191
FDT15,OUT045,2957.154851
FDT15,OUT035,3117.057095
FDT16,OUT010,651.9274811
FDT16,OUT017,4428.083435
FDT16,OUT035,4476.28628
FDT16,OUT013,4341.210824
FDT19,OUT017,2986.985887
FDT19,OUT010,425.0927867
FDT19,OUT019,414.4060558
FDT19,OUT035,2966.127767
FDT19,OUT046,2666.051805
FDT20,OUT010,72.57232384
FDT20,OUT018,481.2422102
FDT20,OUT017,607.9620782
FDT21,OUT019,584.768773
FDT22,OUT046,911.177528
FDT22,OUT017,883.6125762
FDT22,OUT019,149.3826336
FDT22,OUT013,880.2644708
FDT23,OUT027,2106.708275
FDT23,OUT017,1247.350778
FDT23,OUT035,1311.944418
FDT23,OUT010,171.4669578
FDT24,OUT017,1036.710587
FDT25,OUT010,286.5733317
FDT25,OUT027,3225.974527
FDT25,OUT019,389.0251951
FDT26,OUT013,1963.125664
FDT26,OUT017,1945.375986
FDT27,OUT049,3957.904048
FDT27,OUT018,3349.438107
FDT27,OUT017,3931.359265
FDT27,OUT019,556.5744364
FDT27,OUT010,587.4434785
FDT28,OUT019,360.2408814
FDT28,OUT027,3874.255028
FDT28,OUT018,2098.947121
FDT31,OUT035,3191.630465
FDT31,OUT027,5222.858413
FDT31,OUT010,462.2716825
FDT31,OUT019,452.4218515
FDT32,OUT045,3032.279505
FDT32,OUT013,3091.685175
FDT33,OUT017,2828.103456
FDT33,OUT013,2769.769655
FDT33,OUT045,2705.319779
FDT33,OUT027,4355.345059
FDT33,OUT046,2551.309437
FDT33,OUT035,2825.53259
FDT34,OUT027,2748.274482
FDT34,OUT013,1712.767578
FDT34,OUT019,254.2315125
FDT35,OUT035,2863.161546
FDT35,OUT013,2739.924802
FDT35,OUT027,4377.215773
FDT35,OUT045,2723.465875
FDT35,OUT046,3035.277862
FDT35,OUT049,2825.444636
FDT35,OUT018,2396.80315
FDT36,OUT035,554.2364516
FDT36,OUT049,515.2446244
FDT36,OUT017,441.9075356
FDT36,OUT019,88.95684765
FDT37,OUT018,3612.69399
FDT37,OUT049,4307.539719
FDT37,OUT027,6557.714345
FDT37,OUT010,640.4024192
FDT37,OUT046,4189.139919
FDT38,OUT017,1418.68942
FDT38,OUT013,1340.355708
FDT38,OUT046,1329.804467
FDT38,OUT035,1408.51
FDT38,OUT027,2257.211526
FDT39,OUT018,2126.174852
FDT39,OUT019,359.0010139
FDT39,OUT027,3959.277492
FDT39,OUT013,2494.774335
FDT39,OUT046,2291.274517
FDT40,OUT049,2103.238758
FDT43,OUT027,1720.341107
FDT43,OUT013,765.1392644
FDT43,OUT019,128.0537558
FDT44,OUT017,1895.802825
FDT44,OUT035,1992.108034
FDT44,OUT046,1813.602474
FDT44,OUT027,3410.640639
FDT44,OUT013,1878.843466
FDT45,OUT049,852.3042882
FDT45,OUT017,886.7765297
FDT45,OUT045,773.2382104
FDT45,OUT027,1480.167133
FDT45,OUT010,118.8642047
FDT46,OUT049,793.9485928
FDT46,OUT046,763.8297159
FDT46,OUT013,764.5954417
FDT47,OUT013,1547.734589
FDT47,OUT046,1913.080894
FDT47,OUT035,1593.548278
FDT47,OUT010,220.6984272
